_id,pc_name,eiin,school_name,pc_id,lab_id,video_name,location,pl_start,start_date_time,pl_end,end_date_time,duration
"647c41f6ae12ef81cb1af500","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","8.502926","5/17/2023, 11:59:42 PM","37.502926"
"647c41f6ae12ef81cb1af502","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","7.502926","5/17/2023, 12:59:42 PM","7.502926"
"647c41f6ae12ef81cb1af504","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/11/2023, 12:59:35 PM","7.502926","5/17/2023, 2:59:42 PM","72.502926"
"647c41f6ae12ef81cb1af506","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","7.502926","5/17/2023, 12:59:42 PM","73.502926"
"647c41f6ae12ef81cb1af508","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","8.502926","5/17/2023, 11:59:42 PM","37.502926"
"647c41f6ae12ef81cb1af50a","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","7.502926","5/17/2023, 12:59:42 PM","7.502926"
"647c41f6ae12ef81cb1af50c","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/11/2023, 12:59:35 PM","7.502926","5/17/2023, 2:59:42 PM","72.502926"
"647c41f6ae12ef81cb1af50e","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","7.502926","5/17/2023, 12:59:42 PM","73.502926"
"647c41f6ae12ef81cb1af510","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","8.502926","5/17/2023, 11:59:42 PM","37.502926"
"647c41f6ae12ef81cb1af512","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","7.502926","5/17/2023, 12:59:42 PM","7.502926"
"647c41f6ae12ef81cb1af514","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/11/2023, 12:59:35 PM","7.502926","5/17/2023, 2:59:42 PM","72.502926"
"647c41f6ae12ef81cb1af516","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","7.502926","5/17/2023, 12:59:42 PM","73.502926"
"647c41f6ae12ef81cb1af518","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","8.502926","5/17/2023, 11:59:42 PM","37.502926"
"647c41f6ae12ef81cb1af51a","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","7.502926","5/17/2023, 12:59:42 PM","7.502926"
"647c41f6ae12ef81cb1af51c","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/11/2023, 12:59:35 PM","7.502926","5/17/2023, 2:59:42 PM","72.502926"
"647c41f6ae12ef81cb1af51e","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","7.502926","5/17/2023, 12:59:42 PM","73.502926"
"647c41f6ae12ef81cb1af520","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","8.502926","5/17/2023, 11:59:42 PM","37.502926"
"647c41f6ae12ef81cb1af522","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","7.502926","5/17/2023, 12:59:42 PM","7.502926"
"647c41f6ae12ef81cb1af524","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/11/2023, 12:59:35 PM","7.502926","5/17/2023, 2:59:42 PM","72.502926"
"647c41f6ae12ef81cb1af526","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","7.502926","5/17/2023, 12:59:42 PM","73.502926"
"647c41f6ae12ef81cb1af528","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","8.502926","5/17/2023, 11:59:42 PM","37.502926"
"647c41f6ae12ef81cb1af52a","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","7.502926","5/17/2023, 12:59:42 PM","7.502926"
"647c41f6ae12ef81cb1af52c","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/11/2023, 12:59:35 PM","7.502926","5/17/2023, 2:59:42 PM","72.502926"
"647c41f6ae12ef81cb1af52e","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","7.502926","5/17/2023, 12:59:42 PM","73.502926"
"647c41f6ae12ef81cb1af530","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","8.502926","5/17/2023, 11:59:42 PM","37.502926"
"647c41f6ae12ef81cb1af532","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","7.502926","5/17/2023, 12:59:42 PM","7.502926"
"647c41f6ae12ef81cb1af534","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/11/2023, 12:59:35 PM","7.502926","5/17/2023, 2:59:42 PM","72.502926"
"647c41f6ae12ef81cb1af536","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","7.502926","5/17/2023, 12:59:42 PM","73.502926"
"647c41f6ae12ef81cb1af538","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","8.502926","5/17/2023, 11:59:42 PM","37.502926"
"647c41f6ae12ef81cb1af53a","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","7.502926","5/17/2023, 12:59:42 PM","7.502926"
"647c41f6ae12ef81cb1af53c","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/11/2023, 12:59:35 PM","7.502926","5/17/2023, 2:59:42 PM","72.502926"
"647c41f6ae12ef81cb1af53e","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","7.502926","5/17/2023, 12:59:42 PM","73.502926"
"647c41f6ae12ef81cb1af540","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","8.502926","5/17/2023, 11:59:42 PM","37.502926"
"647c41f6ae12ef81cb1af542","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","7.502926","5/17/2023, 12:59:42 PM","7.502926"
"647c41f6ae12ef81cb1af544","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/11/2023, 12:59:35 PM","7.502926","5/17/2023, 2:59:42 PM","72.502926"
"647c41f6ae12ef81cb1af546","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","7.502926","5/17/2023, 12:59:42 PM","73.502926"
"647c41f6ae12ef81cb1af548","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","8.502926","5/17/2023, 11:59:42 PM","37.502926"
"647c41f6ae12ef81cb1af54a","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","7.502926","5/17/2023, 12:59:42 PM","7.502926"
"647c41f6ae12ef81cb1af54c","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/11/2023, 12:59:35 PM","7.502926","5/17/2023, 2:59:42 PM","72.502926"
"647c41f6ae12ef81cb1af54e","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","7.502926","5/17/2023, 12:59:42 PM","73.502926"
"647c41f6ae12ef81cb1af550","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","8.502926","5/17/2023, 11:59:42 PM","37.502926"
"647c41f6ae12ef81cb1af552","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","7.502926","5/17/2023, 12:59:42 PM","7.502926"
"647c41f6ae12ef81cb1af554","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/11/2023, 12:59:35 PM","7.502926","5/17/2023, 2:59:42 PM","72.502926"
"647c41f6ae12ef81cb1af556","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","7.502926","5/17/2023, 12:59:42 PM","73.502926"
"647c41f6ae12ef81cb1af558","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","8.502926","5/17/2023, 11:59:42 PM","37.502926"
"647c41f6ae12ef81cb1af55a","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","7.502926","5/17/2023, 12:59:42 PM","7.502926"
"647c41f6ae12ef81cb1af55c","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/11/2023, 12:59:35 PM","7.502926","5/17/2023, 2:59:42 PM","72.502926"
"647c41f6ae12ef81cb1af55e","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","7.502926","5/17/2023, 12:59:42 PM","73.502926"
"647c41f6ae12ef81cb1af560","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","8.502926","5/17/2023, 11:59:42 PM","37.502926"
"647c41f6ae12ef81cb1af562","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","7.502926","5/17/2023, 12:59:42 PM","7.502926"
"647c41f6ae12ef81cb1af564","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/11/2023, 12:59:35 PM","7.502926","5/17/2023, 2:59:42 PM","72.502926"
"647c41f6ae12ef81cb1af566","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","7.502926","5/17/2023, 12:59:42 PM","73.502926"
"647c41f6ae12ef81cb1af568","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","8.502926","5/17/2023, 11:59:42 PM","37.502926"
"647c41f6ae12ef81cb1af56a","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/17/2023, 12:59:35 PM","7.502926","5/17/2023, 12:59:42 PM","7.502926"
"647c41f6ae12ef81cb1af56c","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/1/2023, 12:21:37 PM","2.012487","6/1/2023, 12:21:39 PM","2.012487"
"647c41f6ae12ef81cb1af56e","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/1/2023, 12:22:03 PM","2.39078","6/1/2023, 12:22:06 PM","2.39078"
"647c41f6ae12ef81cb1af570","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/1/2023, 12:22:33 PM","2.362632","6/1/2023, 12:22:35 PM","2.362632"
"647c41f6ae12ef81cb1af572","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/1/2023, 12:21:37 PM","2.012487","6/1/2023, 12:21:39 PM","2.012487"
"647c41f6ae12ef81cb1af574","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/1/2023, 12:22:03 PM","2.39078","6/1/2023, 12:22:06 PM","2.39078"
"647c41f6ae12ef81cb1af576","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/1/2023, 12:22:33 PM","2.362632","6/1/2023, 12:22:35 PM","2.362632"
"647c41f6ae12ef81cb1af578","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/1/2023, 12:21:37 PM","2.012487","6/1/2023, 12:21:39 PM","2.012487"
"647c41f6ae12ef81cb1af57a","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/1/2023, 12:22:03 PM","2.39078","6/1/2023, 12:22:06 PM","2.39078"
"647c41f6ae12ef81cb1af57c","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/1/2023, 12:22:33 PM","2.362632","6/1/2023, 12:22:35 PM","2.362632"
"647c41f6ae12ef81cb1af57e","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/1/2023, 12:21:37 PM","2.012487","6/1/2023, 12:21:39 PM","2.012487"
"647c41f6ae12ef81cb1af580","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/1/2023, 12:22:03 PM","2.39078","6/1/2023, 12:22:06 PM","2.39078"
"647c41f6ae12ef81cb1af582","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/1/2023, 12:22:33 PM","2.362632","6/1/2023, 12:22:35 PM","2.362632"
"647c41f6ae12ef81cb1af584","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/1/2023, 12:21:37 PM","2.012487","6/1/2023, 12:21:39 PM","2.012487"
"647c41f6ae12ef81cb1af586","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/1/2023, 12:22:03 PM","2.39078","6/1/2023, 12:22:06 PM","2.39078"
"647c41f6ae12ef81cb1af588","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/1/2023, 12:22:33 PM","2.362632","6/1/2023, 12:22:35 PM","2.362632"
"647c41f6ae12ef81cb1af58a","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/1/2023, 2:22:07 PM","4.047805","6/1/2023, 2:22:11 PM","4.047805"
"647c41f6ae12ef81cb1af58c","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/1/2023, 2:22:07 PM","4.047805","6/1/2023, 2:22:11 PM","4.047805"
"647c41f6ae12ef81cb1af58e","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/1/2023, 2:22:07 PM","4.047805","6/1/2023, 2:22:11 PM","4.047805"
"647c41f6ae12ef81cb1af590","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/1/2023, 2:22:07 PM","4.047805","6/1/2023, 2:22:11 PM","4.047805"
"647c41f6ae12ef81cb1af592","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/1/2023, 2:22:07 PM","4.047805","6/1/2023, 2:22:11 PM","4.047805"
"647c41f6ae12ef81cb1af594","localhost",45,"ullahpara school",12,33,"Articles_ Omission of A and An _ Article in English Grammar","C:/Users/Meta DEV 02/Desktop/video/Articles_ Omission of A and An _ Article in English Grammar.mp4","0","6/1/2023, 2:22:07 PM","4.047805","6/1/2023, 2:22:11 PM","4.047805"